pmid,pub_date,year,time_string,paper_post_2017,author_had_u19_in_2017,is_pi_a,name_key_a,papers_before_2017_a,papers_after_2017_a,is_pi_b,name_key_b,author_had_u19_in_2017_b,papers_before_2017_b,papers_after_2017_b
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"D Wilkinson",1,0,0,"J Jariwala",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"E Anderson",1,0,0,"J Jariwala",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Chang",1,0,0,"J Jariwala",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"A Dillin",1,0,0,"E Anderson",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"D Wilkinson",1,0,0,"E Anderson",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"A Dillin",1,0,0,"K Mitra",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"D Wilkinson",1,0,0,"K Mitra",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"E Anderson",1,0,0,"K Mitra",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Chang",1,0,0,"K Mitra",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Jariwala",1,0,0,"K Mitra",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Meisenhelder",1,1,0,"K Mitra",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"A Dillin",1,0,0,"J Meisenhelder",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"D Wilkinson",1,0,0,"J Meisenhelder",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"E Anderson",1,0,0,"J Meisenhelder",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Chang",1,0,0,"J Meisenhelder",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Jariwala",1,0,0,"J Meisenhelder",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"A Dillin",1,0,0,"J Chang",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"D Wilkinson",1,0,0,"J Chang",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"E Anderson",1,0,0,"J Chang",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"A Dillin",1,0,0,"T Ideker",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"D Wilkinson",1,0,0,"T Ideker",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"E Anderson",1,0,0,"T Ideker",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Chang",1,0,0,"T Ideker",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Jariwala",1,0,0,"T Ideker",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Meisenhelder",1,1,0,"T Ideker",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"K Mitra",1,0,0,"T Ideker",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"M Hansen",1,0,0,"T Ideker",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"T Hunter",1,1,0,"T Ideker",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"A Dillin",1,0,0,"T Hunter",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"D Wilkinson",1,0,0,"T Hunter",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"E Anderson",1,0,0,"T Hunter",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Chang",1,0,0,"T Hunter",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Jariwala",1,0,0,"T Hunter",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Meisenhelder",1,1,0,"T Hunter",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"K Mitra",1,0,0,"T Hunter",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"M Hansen",1,0,0,"T Hunter",0,1,1
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"A Dillin",1,0,0,"V Nizet",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"D Wilkinson",1,0,0,"V Nizet",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"E Anderson",1,0,0,"V Nizet",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Chang",1,0,0,"V Nizet",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Jariwala",1,0,0,"V Nizet",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Meisenhelder",1,1,0,"V Nizet",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"K Mitra",1,0,0,"V Nizet",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"M Hansen",1,0,0,"V Nizet",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"T Hunter",1,1,0,"V Nizet",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"T Ideker",1,0,0,"V Nizet",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"A Dillin",1,0,0,"M Hansen",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"D Wilkinson",1,0,0,"M Hansen",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"E Anderson",1,0,0,"M Hansen",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Chang",1,0,0,"M Hansen",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Jariwala",1,0,0,"M Hansen",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"J Meisenhelder",1,1,0,"M Hansen",0,1,0
25544559,2015-01-08,2015,"datetime(2015,1,8,0,0)",0,0,0,"K Mitra",1,0,0,"M Hansen",0,1,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"A Dalet",10,5,0,"S Bourane",0,10,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"F Stam",10,0,0,"S Bourane",0,10,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"K Grossmann",5,0,0,"S Bourane",0,10,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"L Garcia-Campmany",10,1,0,"S Bourane",0,10,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"M Del Barrio",5,5,0,"S Bourane",0,10,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,1,"M Goulding",15,16,0,"S Bourane",0,10,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"O Britz",10,1,0,"S Bourane",0,10,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"A Dalet",10,5,0,"K Grossmann",0,5,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"F Stam",10,0,0,"K Grossmann",0,5,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"A Dalet",10,5,0,"O Britz",0,10,1
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"F Stam",10,0,0,"O Britz",0,10,1
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"K Grossmann",5,0,0,"O Britz",0,10,1
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"L Garcia-Campmany",10,1,0,"O Britz",0,10,1
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"M Del Barrio",5,5,0,"O Britz",0,10,1
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,1,"M Goulding",15,16,0,"O Britz",0,10,1
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"A Dalet",10,5,0,"M Del Barrio",0,5,5
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"F Stam",10,0,0,"M Del Barrio",0,5,5
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"K Grossmann",5,0,0,"M Del Barrio",0,5,5
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"L Garcia-Campmany",10,1,0,"M Del Barrio",0,5,5
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"A Dalet",10,5,0,"F Stam",0,10,0
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"A Dalet",10,5,0,"L Garcia-Campmany",0,10,1
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"F Stam",10,0,0,"L Garcia-Campmany",0,10,1
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"K Grossmann",5,0,0,"L Garcia-Campmany",0,10,1
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"A Dalet",10,5,0,"S Koch",0,10,10
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"F Stam",10,0,0,"S Koch",0,10,10
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"K Grossmann",5,0,0,"S Koch",0,10,10
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"L Garcia-Campmany",10,1,0,"S Koch",0,10,10
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"M Del Barrio",5,5,0,"S Koch",0,10,10
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,1,"M Goulding",15,16,0,"S Koch",0,10,10
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"O Britz",10,1,0,"S Koch",0,10,10
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"S Bourane",10,0,0,"S Koch",0,10,10
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"A Dalet",10,5,1,"M Goulding",0,15,16
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"F Stam",10,0,1,"M Goulding",0,15,16
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"K Grossmann",5,0,1,"M Goulding",0,15,16
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"L Garcia-Campmany",10,1,1,"M Goulding",0,15,16
25635458,2015-01-29,2015,"datetime(2015,1,29,0,0)",0,0,0,"M Del Barrio",5,5,1,"M Goulding",0,15,16
25714923,2015-02-25,2015,"datetime(2015,2,25,0,0)",0,0,0,"J Cohen",8,0,0,"M Amoroso",0,4,0
25714923,2015-02-25,2015,"datetime(2015,2,25,0,0)",0,0,0,"J Cohen",8,0,1,"N Uchida",0,28,29
25714923,2015-02-25,2015,"datetime(2015,2,25,0,0)",0,0,0,"M Amoroso",4,0,1,"N Uchida",0,28,29
25723967,2015-02-27,2015,"datetime(2015,2,27,0,0)",0,0,0,"A Granger",10,8,0,"A Saunders",0,26,5
25723967,2015-02-27,2015,"datetime(2015,2,27,0,0)",0,0,0,"A Granger",10,8,1,"B Sabatini",0,60,35
25723967,2015-02-27,2015,"datetime(2015,2,27,0,0)",0,0,0,"A Saunders",26,5,1,"B Sabatini",0,60,35
25789754,2015-03-18,2015,"datetime(2015,3,18,0,0)",0,0,0,"B Dabiri",4,0,0,"M Hemphill",0,4,0
25789754,2015-03-18,2015,"datetime(2015,3,18,0,0)",0,0,0,"C Yu",4,4,0,"M Hemphill",0,4,0
25789754,2015-03-18,2015,"datetime(2015,3,18,0,0)",0,0,0,"K Parker",12,8,0,"M Hemphill",0,4,0
25789754,2015-03-18,2015,"datetime(2015,3,18,0,0)",0,0,0,"B Dabiri",4,0,0,"S Dauth",0,12,4
25789754,2015-03-18,2015,"datetime(2015,3,18,0,0)",0,0,0,"C Yu",4,4,0,"S Dauth",0,12,4
25789754,2015-03-18,2015,"datetime(2015,3,18,0,0)",0,0,0,"K Parker",12,8,0,"S Dauth",0,12,4
25789754,2015-03-18,2015,"datetime(2015,3,18,0,0)",0,0,0,"M Hemphill",4,0,0,"S Dauth",0,12,4
25789754,2015-03-18,2015,"datetime(2015,3,18,0,0)",0,0,0,"B Dabiri",4,0,0,"C Yu",0,4,4
25789754,2015-03-18,2015,"datetime(2015,3,18,0,0)",0,0,0,"B Dabiri",4,0,0,"K Parker",0,12,8
25789754,2015-03-18,2015,"datetime(2015,3,18,0,0)",0,0,0,"C Yu",4,4,0,"K Parker",0,12,8
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"A Indzhykulian",4,4,0,"D Scheffer",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Corey",8,4,0,"D Scheffer",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"A Indzhykulian",4,4,0,"D Zhang",0,4,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Corey",8,4,0,"D Zhang",0,4,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Scheffer",8,4,0,"D Zhang",0,4,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"A Indzhykulian",4,4,0,"J Shen",0,8,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Corey",8,4,0,"J Shen",0,8,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Scheffer",8,4,0,"J Shen",0,8,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Zhang",4,4,0,"J Shen",0,8,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"J Lin",4,0,0,"J Shen",0,8,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"A Indzhykulian",4,4,0,"K Karavitaki",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Corey",8,4,0,"K Karavitaki",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Scheffer",8,4,0,"K Karavitaki",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Zhang",4,4,0,"K Karavitaki",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"J Lin",4,0,0,"K Karavitaki",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"J Shen",8,0,0,"K Karavitaki",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"A Indzhykulian",4,4,0,"Y Xu",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Corey",8,4,0,"Y Xu",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Scheffer",8,4,0,"Y Xu",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Zhang",4,4,0,"Y Xu",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"J Lin",4,0,0,"Y Xu",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"J Shen",8,0,0,"Y Xu",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"K Karavitaki",4,0,0,"Y Xu",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"Q Wang",4,0,0,"Y Xu",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"A Indzhykulian",4,4,0,"Q Wang",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Corey",8,4,0,"Q Wang",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Scheffer",8,4,0,"Q Wang",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Zhang",4,4,0,"Q Wang",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"J Lin",4,0,0,"Q Wang",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"J Shen",8,0,0,"Q Wang",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"K Karavitaki",4,0,0,"Q Wang",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"A Indzhykulian",4,4,0,"J Lin",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Corey",8,4,0,"J Lin",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Scheffer",8,4,0,"J Lin",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Zhang",4,4,0,"J Lin",0,4,0
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"A Indzhykulian",4,4,0,"Z Chen",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Corey",8,4,0,"Z Chen",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Scheffer",8,4,0,"Z Chen",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"D Zhang",4,4,0,"Z Chen",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"J Lin",4,0,0,"Z Chen",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"J Shen",8,0,0,"Z Chen",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"K Karavitaki",4,0,0,"Z Chen",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"Q Wang",4,0,0,"Z Chen",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"Y Xu",4,0,0,"Z Chen",0,8,4
25772365,2015-03-24,2015,"datetime(2015,3,24,0,0)",0,0,0,"A Indzhykulian",4,4,0,"D Corey",0,8,4
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"T Menon",0,2,1
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Firth",2,0,0,"T Menon",0,2,1
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"D Scripture-Adams",1,0,0,"T Menon",0,2,1
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"E Ke",2,0,0,"T Menon",0,2,1
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Alexander",1,0,0,"T Menon",0,2,1
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Verma",2,2,0,"T Menon",0,2,1
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"J Zack",1,0,0,"T Menon",0,2,1
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"L Anderson",1,0,0,"T Menon",0,2,1
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"O Singer",1,0,0,"T Menon",0,2,1
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"S Qualls",2,0,0,"T Menon",0,2,1
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"A Firth",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"D Scripture-Adams",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Firth",2,0,0,"D Scripture-Adams",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Firth",2,0,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"D Scripture-Adams",1,0,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"E Ke",2,0,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Alexander",1,0,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Verma",2,2,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"J Zack",1,0,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"L Anderson",1,0,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"O Singer",1,0,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"S Qualls",2,0,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"T Menon",2,1,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"W Gilmore",1,0,0,"Z Galic",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"S Qualls",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Firth",2,0,0,"S Qualls",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"D Scripture-Adams",1,0,0,"S Qualls",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"E Ke",2,0,0,"S Qualls",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Alexander",1,0,0,"S Qualls",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Verma",2,2,0,"S Qualls",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"J Zack",1,0,0,"S Qualls",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"L Anderson",1,0,0,"S Qualls",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"O Singer",1,0,0,"S Qualls",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Firth",2,0,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"D Scripture-Adams",1,0,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"E Ke",2,0,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Alexander",1,0,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Verma",2,2,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"J Zack",1,0,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"L Anderson",1,0,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"O Singer",1,0,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"S Qualls",2,0,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"T Menon",2,1,0,"W Gilmore",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"E Ke",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Firth",2,0,0,"E Ke",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"D Scripture-Adams",1,0,0,"E Ke",0,2,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"O Singer",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Firth",2,0,0,"O Singer",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"D Scripture-Adams",1,0,0,"O Singer",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"E Ke",2,0,0,"O Singer",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Alexander",1,0,0,"O Singer",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Verma",2,2,0,"O Singer",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"J Zack",1,0,0,"O Singer",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"L Anderson",1,0,0,"O Singer",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"L Anderson",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Firth",2,0,0,"L Anderson",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"D Scripture-Adams",1,0,0,"L Anderson",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"E Ke",2,0,0,"L Anderson",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Alexander",1,0,0,"L Anderson",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"I Verma",2,2,0,"L Anderson",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"J Zack",1,0,0,"L Anderson",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"I Alexander",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Firth",2,0,0,"I Alexander",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"D Scripture-Adams",1,0,0,"I Alexander",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"E Ke",2,0,0,"I Alexander",0,1,0
25772073,2015-04-02,2015,"datetime(2015,4,2,0,0)",0,0,0,"A Bornzin",1,0,0,"J Zack",0,1,0
